doc,exp,sent_t,chain_t,umap_t,cluster_t
558,allow_hierarchical,0,0.004,0.097,0.002
559,allow_hierarchical,0,0.002,0.092,0.003
560,allow_hierarchical,0,0.001,0.089,0.003
561,allow_hierarchical,0,0.001,0.09,0.002
562,allow_hierarchical,0,0.007,0.148,0.003
563,allow_hierarchical,0,0.003,0.073,0.002
564,allow_hierarchical,0,0.004,0.088,0.002
565,allow_hierarchical,0,0.009,0.276,0.004
566,allow_hierarchical,0,0.003,0.085,0.003
567,allow_hierarchical,0,0.001,0.088,0.002
568,allow_hierarchical,0,0.003,0.083,0.002
569,allow_hierarchical,0,0.002,0.085,0.003
570,allow_hierarchical,0,0.005,0.168,0.004
571,allow_hierarchical,0,0.002,0.096,0.002
572,allow_hierarchical,0,0.002,0.13,0.003
573,allow_hierarchical,0,0.003,0.154,0.003
574,allow_hierarchical,0,0.001,0.0,0.002
575,allow_hierarchical,0,0.003,0.097,0.002
576,allow_hierarchical,0,0.001,0.0,0.002
577,allow_hierarchical,0,0.004,0.191,0.004
578,allow_hierarchical,0,0.008,0.147,0.003
579,allow_hierarchical,0,0.001,0.0,0.002
580,allow_hierarchical,0,0.0,0.082,0.002
581,allow_hierarchical,0,0.001,0.171,0.003
582,allow_hierarchical,0,0.006,0.115,0.002
583,allow_hierarchical,0,0.002,0.191,0.002
584,allow_hierarchical,0,0.002,0.106,0.002
585,allow_hierarchical,0,0.005,0.107,0.002
587,allow_hierarchical,0,0.001,0.149,0.002
588,allow_hierarchical,0,0.005,0.128,0.002
589,allow_hierarchical,0,0.001,0.077,0.002
590,allow_hierarchical,0,0.002,0.085,0.003
591,allow_hierarchical,0,0.013,0.151,0.004
592,allow_hierarchical,0,0.003,0.165,0.003
593,allow_hierarchical,0,0.002,0.091,0.002
594,allow_hierarchical,0,0.005,0.173,0.003
595,allow_hierarchical,0,0.015,0.357,0.006
596,allow_hierarchical,0,0.0,0.0,0.002
597,allow_hierarchical,0,0.002,0.154,0.004
598,allow_hierarchical,0,0.005,0.252,0.006
599,allow_hierarchical,0,0.001,0.102,0.003
600,allow_hierarchical,0,0.0,0.0,0.001
601,allow_hierarchical,0,0.003,0.096,0.002
602,allow_hierarchical,0,0.007,0.132,0.003
603,allow_hierarchical,0,0.0,0.0,0.0
604,allow_hierarchical,0,0.011,0.288,0.003
605,allow_hierarchical,0,0.007,0.097,0.003
606,allow_hierarchical,0,0.001,0.099,0.002
607,allow_hierarchical,0,0.0,0.0,0.001
608,allow_hierarchical,0,0.004,0.097,0.004
609,allow_hierarchical,0,0.006,0.2,0.004
610,allow_hierarchical,0,0.004,0.12,0.002
611,allow_hierarchical,0,0.001,0.082,0.003
612,allow_hierarchical,0,0.01,0.156,0.003
613,allow_hierarchical,0,0.003,0.117,0.003
614,allow_hierarchical,0,0.003,0.093,0.002
615,allow_hierarchical,0,0.019,0.264,0.004
616,allow_hierarchical,0,0.003,0.173,0.004
617,allow_hierarchical,0,0.005,0.173,0.002
618,allow_hierarchical,0,0.001,0.076,0.003
619,allow_hierarchical,0,0.001,0.143,0.002
620,allow_hierarchical,0,0.002,0.088,0.002
621,allow_hierarchical,0,0.001,0.092,0.003
622,allow_hierarchical,0,0.018,0.284,0.004
623,allow_hierarchical,0,0.007,0.143,0.003
624,allow_hierarchical,0,0.011,0.312,0.006
625,allow_hierarchical,0,0.01,0.288,0.004
626,allow_hierarchical,0,0.003,0.083,0.003
627,allow_hierarchical,0,0.002,0.137,0.003
628,allow_hierarchical,0,0.001,0.099,0.003
629,allow_hierarchical,0,0.003,0.136,0.003
630,allow_hierarchical,0,0.002,0.074,0.002
631,allow_hierarchical,0,0.0,0.0,0.001
632,allow_hierarchical,0,0.003,0.108,0.003
633,allow_hierarchical,0,0.001,0.106,0.003
634,allow_hierarchical,0,0.008,0.138,0.002
635,allow_hierarchical,0,0.018,0.245,0.004
636,allow_hierarchical,0,0.002,0.087,0.003
637,allow_hierarchical,0,0.0,0.0,0.001
638,allow_hierarchical,0,0.007,0.173,0.003
639,allow_hierarchical,0,0.004,0.113,0.002
640,allow_hierarchical,0,0.005,0.264,0.003
641,allow_hierarchical,0,0.005,0.216,0.005
642,allow_hierarchical,0,0.002,0.104,0.003
643,allow_hierarchical,0,0.006,0.42,0.006
644,allow_hierarchical,0,0.003,0.146,0.003
645,allow_hierarchical,0,0.002,0.206,0.004
646,allow_hierarchical,0,0.005,0.184,0.004
647,allow_hierarchical,0,0.001,0.13,0.003
648,allow_hierarchical,0,0.006,0.368,0.006
649,allow_hierarchical,0,0.003,0.105,0.003
650,allow_hierarchical,0,0.007,0.181,0.004
651,allow_hierarchical,0,0.006,0.191,0.004
652,allow_hierarchical,0,0.001,0.132,0.003
653,allow_hierarchical,0,0.002,0.116,0.003
654,allow_hierarchical,0,0.004,0.144,0.002
655,allow_hierarchical,0,0.006,0.209,0.004
656,allow_hierarchical,0,0.001,0.083,0.003
657,allow_hierarchical,0,0.005,0.231,0.003
658,allow_hierarchical,0,0.004,0.144,0.002
659,allow_hierarchical,0,0.005,0.221,0.005
660,allow_hierarchical,0,0.003,0.102,0.003
661,allow_hierarchical,0,0.009,0.179,0.004
662,allow_hierarchical,0,0.0,0.076,0.002
663,allow_hierarchical,0,0.006,0.176,0.003
664,allow_hierarchical,0,0.001,0.077,0.002
665,allow_hierarchical,0,0.003,0.21,0.003
666,allow_hierarchical,0,0.001,0.071,0.002
667,allow_hierarchical,0,0.002,0.107,0.004
668,allow_hierarchical,0,0.006,0.169,0.003
669,allow_hierarchical,0,0.004,0.13,0.003
670,allow_hierarchical,0,0.009,0.557,0.005
671,allow_hierarchical,0,0.003,0.104,0.003
672,allow_hierarchical,0,0.005,0.093,0.002
673,allow_hierarchical,0,0.015,0.504,0.011
674,allow_hierarchical,0,0.003,0.119,0.003
675,allow_hierarchical,0,0.002,0.079,0.002
676,allow_hierarchical,0,0.018,1.102,0.01
677,allow_hierarchical,0,0.001,0.112,0.002
678,allow_hierarchical,0,0.001,0.089,0.003
679,allow_hierarchical,0,0.011,0.237,0.014
680,allow_hierarchical,0,0.0,0.0,0.001
681,allow_hierarchical,0,0.003,0.184,0.005
682,allow_hierarchical,0,0.007,0.193,0.003
683,allow_hierarchical,0,0.029,0.294,0.005
684,allow_hierarchical,0,0.018,0.572,0.009
685,allow_hierarchical,0,0.016,0.388,0.005
686,allow_hierarchical,0,0.003,0.154,0.004
687,allow_hierarchical,0,0.007,0.215,0.003
688,allow_hierarchical,0,0.005,0.162,0.003
689,allow_hierarchical,0,0.003,0.2,0.004
690,allow_hierarchical,0,0.0,0.08,0.003
691,allow_hierarchical,0,0.004,0.159,0.003
692,allow_hierarchical,0,0.009,0.178,0.005
693,allow_hierarchical,0,0.004,0.166,0.006
694,allow_hierarchical,0,0.004,0.147,0.002
695,allow_hierarchical,0,0.007,0.271,0.005
696,allow_hierarchical,0,0.001,0.0,0.002
697,allow_hierarchical,0,0.004,0.125,0.003
698,allow_hierarchical,0,0.003,0.138,0.003
699,allow_hierarchical,0,0.01,0.187,0.004
700,allow_hierarchical,0,0.002,0.108,0.004
701,allow_hierarchical,0,0.001,0.088,0.003
702,allow_hierarchical,0,0.014,0.256,0.005
703,allow_hierarchical,0,0.002,0.092,0.003
704,allow_hierarchical,0,0.006,0.189,0.004
705,allow_hierarchical,0,0.011,0.221,0.003
706,allow_hierarchical,0,0.001,0.109,0.003
707,allow_hierarchical,0,0.011,0.256,0.004
708,allow_hierarchical,0,0.023,0.376,0.005
709,allow_hierarchical,0,0.007,0.15,0.003
710,allow_hierarchical,0,0.003,0.185,0.006
711,allow_hierarchical,0,0.0,0.0,0.002
712,allow_hierarchical,0,0.003,0.189,0.004
713,allow_hierarchical,0,0.003,0.156,0.003
714,allow_hierarchical,0,0.001,0.148,0.003
715,allow_hierarchical,0,0.002,0.102,0.003
716,allow_hierarchical,0,0.012,0.162,0.005
717,allow_hierarchical,0,0.003,0.089,0.002
718,allow_hierarchical,0,0.006,0.142,0.003
719,allow_hierarchical,0,0.001,0.089,0.002
720,allow_hierarchical,0,0.013,0.211,0.002
721,allow_hierarchical,0,0.012,0.211,0.004
722,allow_hierarchical,0,0.01,0.291,0.004
723,allow_hierarchical,0,0.005,0.105,0.003
724,allow_hierarchical,0,0.005,0.13,0.002
725,allow_hierarchical,0,0.006,0.164,0.004
727,allow_hierarchical,0,0.002,0.135,0.003
728,allow_hierarchical,0,0.005,0.115,0.002
729,allow_hierarchical,0,0.006,0.088,0.003
730,allow_hierarchical,0,0.004,0.107,0.002
731,allow_hierarchical,0,0.003,0.137,0.003
732,allow_hierarchical,0,0.004,0.094,0.002
733,allow_hierarchical,0,0.012,0.178,0.002
734,allow_hierarchical,0,0.001,0.086,0.003
735,allow_hierarchical,0,0.003,0.099,0.002
736,allow_hierarchical,0,0.004,0.083,0.003
737,allow_hierarchical,0,0.005,0.129,0.002
738,allow_hierarchical,0,0.005,0.143,0.003
739,allow_hierarchical,0,0.015,0.202,0.005
740,allow_hierarchical,0,0.002,0.14,0.004
741,allow_hierarchical,0,0.003,0.132,0.004
742,allow_hierarchical,0,0.002,0.084,0.003
743,allow_hierarchical,0,0.003,0.125,0.003
744,allow_hierarchical,0,0.004,0.091,0.002
745,allow_hierarchical,0,0.008,0.172,0.004
746,allow_hierarchical,0,0.009,0.431,0.007
747,allow_hierarchical,0,0.002,0.093,0.002
748,allow_hierarchical,0,0.006,0.194,0.003
749,allow_hierarchical,0,0.001,0.09,0.003
750,allow_hierarchical,0,0.007,0.112,0.003
751,allow_hierarchical,0,0.004,0.171,0.004
752,allow_hierarchical,0,0.002,0.091,0.003
753,allow_hierarchical,0,0.001,0.087,0.004
754,allow_hierarchical,0,0.001,0.0,0.002
755,allow_hierarchical,0,0.001,0.0,0.001
756,allow_hierarchical,0,0.001,0.089,0.002
757,allow_hierarchical,0,0.005,0.169,0.005
758,allow_hierarchical,0,0.006,0.181,0.003
759,allow_hierarchical,0,0.002,0.103,0.003
760,allow_hierarchical,0,0.0,0.0,0.002
761,allow_hierarchical,0,0.004,0.15,0.003
762,allow_hierarchical,0,0.006,0.183,0.003
763,allow_hierarchical,0,0.003,0.131,0.003
764,allow_hierarchical,0,0.003,0.119,0.003
765,allow_hierarchical,0,0.002,0.097,0.003
766,allow_hierarchical,0,0.013,0.182,0.003
767,allow_hierarchical,0,0.011,0.155,0.003
768,allow_hierarchical,0,0.011,0.132,0.002
769,allow_hierarchical,0,0.002,0.118,0.003
770,allow_hierarchical,0,0.006,0.137,0.003
771,allow_hierarchical,0,0.0,0.085,0.003
772,allow_hierarchical,0,0.001,0.131,0.003
773,allow_hierarchical,0,0.01,0.292,0.006
774,allow_hierarchical,0,0.005,0.096,0.002
775,allow_hierarchical,0,0.014,0.371,0.005
776,allow_hierarchical,0,0.001,0.09,0.003
777,allow_hierarchical,0,0.003,0.133,0.002
778,allow_hierarchical,0,0.016,0.429,0.007
779,allow_hierarchical,0,0.004,0.153,0.003
780,allow_hierarchical,0,0.001,0.08,0.003
781,allow_hierarchical,0,0.005,0.185,0.003
782,allow_hierarchical,0,0.007,0.136,0.004
783,allow_hierarchical,0,0.012,0.275,0.005
784,allow_hierarchical,0,0.004,0.187,0.004
785,allow_hierarchical,0,0.002,0.106,0.003
786,allow_hierarchical,0,0.006,0.168,0.004
787,allow_hierarchical,0,0.014,0.202,0.005
788,allow_hierarchical,0,0.004,0.114,0.003
789,allow_hierarchical,0,0.002,0.086,0.003
790,allow_hierarchical,0,0.008,0.119,0.003
791,allow_hierarchical,0,0.004,0.246,0.005
792,allow_hierarchical,0,0.007,0.249,0.003
793,allow_hierarchical,0,0.002,0.119,0.003
794,allow_hierarchical,0,0.03,0.416,0.005
795,allow_hierarchical,0,0.001,0.101,0.002
796,allow_hierarchical,0,0.004,0.091,0.003
797,allow_hierarchical,0,0.004,0.182,0.003
798,allow_hierarchical,0,0.009,0.12,0.002
799,allow_hierarchical,0,0.004,0.166,0.003
800,allow_hierarchical,0,0.004,0.225,0.003
801,allow_hierarchical,0,0.002,0.09,0.003
802,allow_hierarchical,0,0.003,0.107,0.002
803,allow_hierarchical,0,0.005,0.273,0.004
804,allow_hierarchical,0,0.0,0.0,0.001
805,allow_hierarchical,0,0.01,0.248,0.004
806,allow_hierarchical,0,0.004,0.105,0.003
807,allow_hierarchical,0,0.001,0.115,0.003
808,allow_hierarchical,0,0.004,0.206,0.003
809,allow_hierarchical,0,0.003,0.159,0.003
810,allow_hierarchical,0,0.017,0.345,0.006
811,allow_hierarchical,0,0.021,0.31,0.005
813,allow_hierarchical,0,0.002,0.129,0.003
814,allow_hierarchical,0,0.007,0.302,0.006
815,allow_hierarchical,0,0.003,0.127,0.002
816,allow_hierarchical,0,0.005,0.234,0.004
817,allow_hierarchical,0,0.001,0.089,0.002
818,allow_hierarchical,0,0.003,0.142,0.004
819,allow_hierarchical,0,0.007,0.264,0.005
820,allow_hierarchical,0,0.006,0.135,0.004
821,allow_hierarchical,0,0.005,0.154,0.005
822,allow_hierarchical,0,0.003,0.133,0.003
823,allow_hierarchical,0,0.014,0.152,0.003
824,allow_hierarchical,0,0.001,0.072,0.003
825,allow_hierarchical,0,0.005,0.269,0.004
826,allow_hierarchical,0,0.001,0.093,0.003
827,allow_hierarchical,0,0.0,0.0,0.002
828,allow_hierarchical,0,0.003,0.089,0.002
829,allow_hierarchical,0,0.001,0.078,0.002
830,allow_hierarchical,0,0.002,0.162,0.003
831,allow_hierarchical,0,0.002,0.091,0.003
832,allow_hierarchical,0,0.004,0.115,0.003
833,allow_hierarchical,0,0.001,0.0,0.002
834,allow_hierarchical,0,0.004,0.118,0.002
835,allow_hierarchical,0,0.007,0.243,0.004
836,allow_hierarchical,0,0.002,0.124,0.004
837,allow_hierarchical,0,0.003,0.163,0.004
838,allow_hierarchical,0,0.003,0.162,0.005
839,allow_hierarchical,0,0.001,0.0,0.002
840,allow_hierarchical,0,0.004,0.259,0.015
841,allow_hierarchical,0,0.004,0.218,0.004
842,allow_hierarchical,0,0.004,0.126,0.003
843,allow_hierarchical,0,0.003,0.145,0.003
844,allow_hierarchical,0,0.011,0.497,0.008
845,allow_hierarchical,0,0.033,0.82,0.01
846,allow_hierarchical,0,0.001,0.143,0.003
847,allow_hierarchical,0,0.003,0.101,0.003
848,allow_hierarchical,0,0.003,0.188,0.008
849,allow_hierarchical,0,0.004,0.157,0.004
850,allow_hierarchical,0,0.004,0.198,0.003
851,allow_hierarchical,0,0.006,0.172,0.002
852,allow_hierarchical,0,0.008,0.139,0.002
853,allow_hierarchical,0,0.008,0.311,0.008
854,allow_hierarchical,0,0.011,0.296,0.006
855,allow_hierarchical,0,0.001,0.092,0.002
856,allow_hierarchical,0,0.002,0.169,0.002
857,allow_hierarchical,0,0.002,0.125,0.002
858,allow_hierarchical,0,0.011,0.148,0.002
859,allow_hierarchical,0,0.008,0.165,0.003
860,allow_hierarchical,0,0.005,0.131,0.003
861,allow_hierarchical,0,0.004,0.185,0.002
862,allow_hierarchical,0,0.002,0.082,0.003
863,allow_hierarchical,0,0.004,0.114,0.002
864,allow_hierarchical,0,0.006,0.201,0.003
865,allow_hierarchical,0,0.003,0.236,0.005
866,allow_hierarchical,0,0.005,0.184,0.004
867,allow_hierarchical,0,0.002,0.119,0.003
868,allow_hierarchical,0,0.005,0.204,0.004
869,allow_hierarchical,0,0.003,0.09,0.002
870,allow_hierarchical,0,0.007,0.159,0.003
871,allow_hierarchical,0,0.0,0.0,0.0
872,allow_hierarchical,0,0.011,0.186,0.004
873,allow_hierarchical,0,0.005,0.203,0.005
874,allow_hierarchical,0,0.002,0.174,0.004
875,allow_hierarchical,0,0.002,0.081,0.002
876,allow_hierarchical,0,0.003,0.161,0.003
877,allow_hierarchical,0,0.011,0.379,0.004
878,allow_hierarchical,0,0.0,0.0,0.002
879,allow_hierarchical,0,0.007,0.223,0.004
880,allow_hierarchical,0,0.004,0.153,0.004
881,allow_hierarchical,0,0.001,0.08,0.003
882,allow_hierarchical,0,0.001,0.084,0.002
883,allow_hierarchical,0,0.003,0.124,0.003
884,allow_hierarchical,0,0.006,0.124,0.004
885,allow_hierarchical,0,0.001,0.088,0.003
886,allow_hierarchical,0,0.007,0.238,0.003
887,allow_hierarchical,0,0.003,0.153,0.002
888,allow_hierarchical,0,0.002,0.111,0.002
889,allow_hierarchical,0,0.005,0.121,0.003
890,allow_hierarchical,0,0.001,0.094,0.002
891,allow_hierarchical,0,0.002,0.188,0.004
892,allow_hierarchical,0,0.006,0.131,0.003
893,allow_hierarchical,0,0.004,0.137,0.003
894,allow_hierarchical,0,0.003,0.135,0.003
895,allow_hierarchical,0,0.001,0.145,0.002
896,allow_hierarchical,0,0.009,0.232,0.003
897,allow_hierarchical,0,0.001,0.081,0.003
898,allow_hierarchical,0,0.006,0.166,0.003
899,allow_hierarchical,0,0.007,0.213,0.003
900,allow_hierarchical,0,0.005,0.111,0.002
901,allow_hierarchical,0,0.021,0.407,0.004
902,allow_hierarchical,0,0.003,0.086,0.002
903,allow_hierarchical,0,0.005,0.192,0.004
904,allow_hierarchical,0,0.004,0.158,0.007
905,allow_hierarchical,0,0.002,0.092,0.003
906,allow_hierarchical,0,0.001,0.122,0.003
907,allow_hierarchical,0,0.01,0.458,0.008
908,allow_hierarchical,0,0.001,0.147,0.002
909,allow_hierarchical,0,0.001,0.096,0.002
910,allow_hierarchical,0,0.01,0.14,0.002
911,allow_hierarchical,0,0.005,0.219,0.003
912,allow_hierarchical,0,0.003,0.222,0.005
913,allow_hierarchical,0,0.003,0.116,0.003
914,allow_hierarchical,0,0.001,0.082,0.003
915,allow_hierarchical,0,0.002,0.132,0.003
916,allow_hierarchical,0,0.004,0.105,0.003
917,allow_hierarchical,0,0.01,0.154,0.003
918,allow_hierarchical,0,0.011,0.21,0.003
919,allow_hierarchical,0,0.002,0.118,0.003
920,allow_hierarchical,0,0.009,0.19,0.004
921,allow_hierarchical,0,0.004,0.134,0.002
922,allow_hierarchical,0,0.004,0.096,0.003
923,allow_hierarchical,0,0.009,0.222,0.004
924,allow_hierarchical,0,0.002,0.1,0.003
925,allow_hierarchical,0,0.006,0.091,0.003
926,allow_hierarchical,0,0.006,0.191,0.003
927,allow_hierarchical,0,0.0,0.078,0.002
928,allow_hierarchical,0,0.002,0.155,0.004
929,allow_hierarchical,0,0.006,0.174,0.004
930,allow_hierarchical,0,0.007,0.226,0.003
931,allow_hierarchical,0,0.003,0.122,0.003
932,allow_hierarchical,0,0.003,0.079,0.002
933,allow_hierarchical,0,0.005,0.102,0.003
934,allow_hierarchical,0,0.0,0.077,0.002
935,allow_hierarchical,0,0.003,0.181,0.008
936,allow_hierarchical,0,0.005,0.079,0.003
937,allow_hierarchical,0,0.001,0.069,0.002
938,allow_hierarchical,0,0.006,0.354,0.005
939,allow_hierarchical,0,0.001,0.093,0.003
940,allow_hierarchical,0,0.016,0.596,0.007
941,allow_hierarchical,0,0.0,0.0,0.001
942,allow_hierarchical,0,0.006,0.137,0.003
943,allow_hierarchical,0,0.008,0.443,0.004
944,allow_hierarchical,0,0.01,0.237,0.004
945,allow_hierarchical,0,0.004,0.23,0.005
946,allow_hierarchical,0,0.014,0.392,0.004
947,allow_hierarchical,0,0.015,0.31,0.006
948,allow_hierarchical,0,0.016,0.38,0.008
949,allow_hierarchical,0,0.001,0.092,0.002
950,allow_hierarchical,0,0.003,0.161,0.003
951,allow_hierarchical,0,0.001,0.087,0.002
952,allow_hierarchical,0,0.009,0.113,0.002
953,allow_hierarchical,0,0.0,0.0,0.001
954,allow_hierarchical,0,0.003,0.088,0.003
955,allow_hierarchical,0,0.017,0.369,0.005
956,allow_hierarchical,0,0.001,0.0,0.001
957,allow_hierarchical,0,0.009,0.237,0.005
958,allow_hierarchical,0,0.002,0.089,0.002
959,allow_hierarchical,0,0.004,0.24,0.005
960,allow_hierarchical,0,0.001,0.093,0.002
961,allow_hierarchical,0,0.001,0.087,0.003
962,allow_hierarchical,0,0.004,0.126,0.002
963,allow_hierarchical,0,0.003,0.109,0.003
964,allow_hierarchical,0,0.013,0.176,0.004
965,allow_hierarchical,0,0.025,0.368,0.005
966,allow_hierarchical,0,0.007,0.184,0.003
967,allow_hierarchical,0,0.009,0.178,0.004
968,allow_hierarchical,0,0.003,0.122,0.003
969,allow_hierarchical,0,0.01,0.143,0.002
970,allow_hierarchical,0,0.001,0.096,0.004
971,allow_hierarchical,0,0.014,0.32,0.004
972,allow_hierarchical,0,0.011,0.335,0.005
973,allow_hierarchical,0,0.003,0.081,0.003
974,allow_hierarchical,0,0.003,0.074,0.003
975,allow_hierarchical,0,0.01,0.284,0.003
976,allow_hierarchical,0,0.005,0.107,0.003
977,allow_hierarchical,0,0.003,0.113,0.003
978,allow_hierarchical,0,0.001,0.117,0.003
979,allow_hierarchical,0,0.01,0.304,0.005
980,allow_hierarchical,0,0.0,0.0,0.0
981,allow_hierarchical,0,0.005,0.186,0.003
982,allow_hierarchical,0,0.001,0.145,0.003
983,allow_hierarchical,0,0.003,0.102,0.002
984,allow_hierarchical,0,0.0,0.0,0.001
985,allow_hierarchical,0,0.011,0.311,0.005
986,allow_hierarchical,0,0.003,0.248,0.005
987,allow_hierarchical,0,0.016,0.372,0.008
988,allow_hierarchical,0,0.001,0.0,0.002
989,allow_hierarchical,0,0.004,0.1,0.002
990,allow_hierarchical,0,0.01,0.33,0.004
991,allow_hierarchical,0,0.005,0.131,0.003
992,allow_hierarchical,0,0.004,0.246,0.005
993,allow_hierarchical,0,0.006,0.134,0.002
994,allow_hierarchical,0,0.004,0.107,0.002
995,allow_hierarchical,0,0.011,0.21,0.003
996,allow_hierarchical,0,0.006,0.194,0.004
997,allow_hierarchical,0,0.005,0.092,0.002
998,allow_hierarchical,0,0.005,0.098,0.003
999,allow_hierarchical,0,0.003,0.166,0.003
1000,allow_hierarchical,0,0.006,0.169,0.006
1001,allow_hierarchical,0,0.001,0.119,0.002
1002,allow_hierarchical,0,0.001,0.0,0.002
1003,allow_hierarchical,0,0.004,0.13,0.003
1004,allow_hierarchical,0,0.002,0.109,0.003
1005,allow_hierarchical,0,0.011,0.19,0.003
1006,allow_hierarchical,0,0.007,0.165,0.002
1007,allow_hierarchical,0,0.0,0.0,0.001
1008,allow_hierarchical,0,0.003,0.134,0.002
1009,allow_hierarchical,0,0.004,0.188,0.004
1010,allow_hierarchical,0,0.012,0.344,0.005
1011,allow_hierarchical,0,0.004,0.163,0.005
1012,allow_hierarchical,0,0.002,0.18,0.005
1013,allow_hierarchical,0,0.006,0.227,0.004
1014,allow_hierarchical,0,0.015,0.33,0.007
1015,allow_hierarchical,0,0.014,0.313,0.005
1016,allow_hierarchical,0,0.004,0.344,0.006
1017,allow_hierarchical,0,0.003,0.096,0.003
1018,allow_hierarchical,0,0.006,0.156,0.003
1019,allow_hierarchical,0,0.005,0.192,0.004
1020,allow_hierarchical,0,0.007,0.232,0.005
1021,allow_hierarchical,0,0.003,0.11,0.003
1022,allow_hierarchical,0,0.01,0.408,0.005
1023,allow_hierarchical,0,0.01,0.233,0.004
1024,allow_hierarchical,0,0.002,0.119,0.003
1025,allow_hierarchical,0,0.011,0.185,0.004
1026,allow_hierarchical,0,0.0,0.0,0.002
1027,allow_hierarchical,0,0.006,0.143,0.003
1028,allow_hierarchical,0,0.005,0.265,0.005
1029,allow_hierarchical,0,0.004,0.131,0.002
1030,allow_hierarchical,0,0.005,0.109,0.002
1031,allow_hierarchical,0,0.011,0.475,0.008
1032,allow_hierarchical,0,0.006,0.182,0.004
1033,allow_hierarchical,0,0.009,0.223,0.005
1034,allow_hierarchical,0,0.001,0.108,0.002
1035,allow_hierarchical,0,0.004,0.29,0.005
1036,allow_hierarchical,0,0.013,0.306,0.005
1037,allow_hierarchical,0,0.002,0.172,0.003
1038,allow_hierarchical,0,0.001,0.0,0.003
1039,allow_hierarchical,0,0.007,0.158,0.003
1040,allow_hierarchical,0,0.003,0.13,0.003
1041,allow_hierarchical,0,0.003,0.18,0.004
1042,allow_hierarchical,0,0.006,0.37,0.004
1043,allow_hierarchical,0,0.012,0.245,0.004
1044,allow_hierarchical,0,0.005,0.218,0.003
1045,allow_hierarchical,0,0.004,0.152,0.003
1046,allow_hierarchical,0,0.009,0.175,0.004
1047,allow_hierarchical,0,0.004,0.126,0.004
1048,allow_hierarchical,0,0.021,0.419,0.009
1049,allow_hierarchical,0,0.003,0.15,0.004
1050,allow_hierarchical,0,0.008,0.14,0.003
1051,allow_hierarchical,0,0.001,0.081,0.003
1052,allow_hierarchical,0,0.003,0.134,0.003
1053,allow_hierarchical,0,0.004,0.133,0.003
1054,allow_hierarchical,0,0.002,0.074,0.002
1055,allow_hierarchical,0,0.003,0.101,0.002
1056,allow_hierarchical,0,0.004,0.099,0.003
1057,allow_hierarchical,0,0.006,0.115,0.003
1058,allow_hierarchical,0,0.017,0.278,0.004
1059,allow_hierarchical,0,0.001,0.099,0.002
