doc,exp,sent_t,chain_t,umap_t,hdbscan_t
604,nochain,0,0.0,0.46,0.008
605,nochain,0,0.0,0.195,0.004
606,nochain,0,0.0,0.098,0.002
607,nochain,0,0.0,0.073,0.002
608,nochain,0,0.0,0.124,0.003
609,nochain,0,0.0,0.297,0.005
610,nochain,0,0.0,0.178,0.003
611,nochain,0,0.0,0.079,0.003
612,nochain,0,0.0,0.221,0.004
613,nochain,0,0.0,0.164,0.004
614,nochain,0,0.0,0.186,0.004
615,nochain,0,0.0,0.602,0.009
616,nochain,0,0.0,0.28,0.005
617,nochain,0,0.0,0.234,0.004
618,nochain,0,0.0,0.135,0.003
619,nochain,0,0.0,0.175,0.003
620,nochain,0,0.0,0.127,0.002
621,nochain,0,0.0,0.088,0.002
622,nochain,0,0.002,1.18,0.007
623,nochain,0,0.0,0.508,0.006
624,nochain,0,0.0,1.014,0.011
625,nochain,0,0.0,0.761,0.006
626,nochain,0,0.0,0.465,0.004
627,nochain,0,0.0,0.297,0.004
628,nochain,0,0.0,0.109,0.002
629,nochain,0,0.0,0.189,0.003
630,nochain,0,0.0,0.129,0.002
631,nochain,0,0.0,0.071,0.002
632,nochain,0,0.0,0.159,0.004
633,nochain,0,0.0,0.095,0.002
634,nochain,0,0.0,0.309,0.004
635,nochain,0,0.0,0.737,0.006
636,nochain,0,0.0,0.196,0.003
637,nochain,0,0.0,0.097,0.004
638,nochain,0,0.0,0.39,0.007
639,nochain,0,0.0,0.158,0.003
640,nochain,0,0.0,0.367,0.005
641,nochain,0,0.0,0.334,0.005
642,nochain,0,0.0,0.21,0.002
643,nochain,0,0.0,0.534,0.005
644,nochain,0,0.0,0.159,0.003
645,nochain,0,0.0,0.198,0.004
646,nochain,0,0.0,0.208,0.003
647,nochain,0,0.0,0.12,0.002
648,nochain,0,0.0,0.347,0.007
649,nochain,0,0.0,0.112,0.003
650,nochain,0,0.0,0.219,0.005
651,nochain,0,0.0,0.221,0.004
652,nochain,0,0.0,0.113,0.002
653,nochain,0,0.0,0.109,0.002
654,nochain,0,0.0,0.188,0.002
655,nochain,0,0.0,0.248,0.003
656,nochain,0,0.0,0.092,0.003
657,nochain,0,0.0,0.245,0.003
658,nochain,0,0.0,0.191,0.003
659,nochain,0,0.0,0.222,0.005
660,nochain,0,0.0,0.136,0.002
661,nochain,0,0.0,0.203,0.005
662,nochain,0,0.0,0.065,0.002
663,nochain,0,0.0,0.201,0.004
664,nochain,0,0.0,0.087,0.003
665,nochain,0,0.0,0.241,0.005
666,nochain,0,0.0,0.084,0.002
667,nochain,0,0.0,0.123,0.003
668,nochain,0,0.0,0.331,0.005
669,nochain,0,0.0,0.237,0.002
670,nochain,0,0.0,0.746,0.008
671,nochain,0,0.0,0.175,0.003
672,nochain,0,0.0,0.33,0.003
673,nochain,0,0.001,0.715,0.012
674,nochain,0,0.0,0.263,0.004
675,nochain,0,0.0,0.119,0.003
676,nochain,0,0.001,1.257,0.016
677,nochain,0,0.0,0.146,0.006
678,nochain,0,0.0,0.092,0.004
679,nochain,0,0.0,0.373,0.005
680,nochain,0,0.0,0.082,0.002
681,nochain,0,0.0,0.159,0.003
682,nochain,0,0.0,0.187,0.006
683,nochain,0,0.001,0.689,0.007
684,nochain,0,0.001,0.87,0.009
685,nochain,0,0.001,0.938,0.01
686,nochain,0,0.0,0.445,0.004
687,nochain,0,0.0,0.441,0.005
688,nochain,0,0.0,0.189,0.004
689,nochain,0,0.0,0.169,0.003
690,nochain,0,0.0,0.086,0.003
691,nochain,0,0.0,0.218,0.004
692,nochain,0,0.0,0.313,0.005
693,nochain,0,0.0,0.232,0.004
