doc,exp,sent_t,chain_t,umap_t,cluster_t
558,allow_hierarchical,0,0.004,0.094,0.003
559,allow_hierarchical,0,0.001,0.082,0.004
560,allow_hierarchical,0,0.0,0.081,0.003
561,allow_hierarchical,0,0.002,0.113,0.003
562,allow_hierarchical,0,0.01,0.167,0.003
563,allow_hierarchical,0,0.006,0.105,0.003
564,allow_hierarchical,0,0.004,0.1,0.002
565,allow_hierarchical,0,0.01,0.266,0.005
566,allow_hierarchical,0,0.002,0.078,0.003
567,allow_hierarchical,0,0.001,0.078,0.003
568,allow_hierarchical,0,0.003,0.092,0.002
569,allow_hierarchical,0,0.004,0.095,0.002
570,allow_hierarchical,0,0.005,0.179,0.004
571,allow_hierarchical,0,0.003,0.098,0.003
572,allow_hierarchical,0,0.003,0.137,0.002
573,allow_hierarchical,0,0.004,0.16,0.003
574,allow_hierarchical,0,0.0,0.0,0.001
575,allow_hierarchical,0,0.003,0.101,0.002
576,allow_hierarchical,0,0.001,0.0,0.002
577,allow_hierarchical,0,0.006,0.203,0.004
578,allow_hierarchical,0,0.01,0.153,0.004
579,allow_hierarchical,0,0.001,0.0,0.002
580,allow_hierarchical,0,0.001,0.084,0.002
581,allow_hierarchical,0,0.001,0.173,0.004
582,allow_hierarchical,0,0.005,0.119,0.003
583,allow_hierarchical,0,0.002,0.183,0.004
584,allow_hierarchical,0,0.002,0.1,0.002
585,allow_hierarchical,0,0.004,0.095,0.002
587,allow_hierarchical,0,0.001,0.141,0.005
588,allow_hierarchical,0,0.005,0.114,0.002
589,allow_hierarchical,0,0.001,0.085,0.002
590,allow_hierarchical,0,0.001,0.078,0.002
591,allow_hierarchical,0,0.01,0.159,0.003
592,allow_hierarchical,0,0.003,0.19,0.003
593,allow_hierarchical,0,0.001,0.099,0.007
594,allow_hierarchical,0,0.007,0.187,0.002
595,allow_hierarchical,0,0.026,0.37,0.004
596,allow_hierarchical,0,0.0,0.0,0.002
597,allow_hierarchical,0,0.003,0.16,0.002
598,allow_hierarchical,0,0.009,0.243,0.004
599,allow_hierarchical,0,0.0,0.087,0.002
600,allow_hierarchical,0,0.0,0.0,0.001
601,allow_hierarchical,0,0.002,0.092,0.002
602,allow_hierarchical,0,0.006,0.132,0.002
603,allow_hierarchical,0,0.0,0.0,0.0
604,allow_hierarchical,0,0.01,0.259,0.005
605,allow_hierarchical,0,0.005,0.087,0.002
606,allow_hierarchical,0,0.002,0.109,0.003
607,allow_hierarchical,0,0.0,0.0,0.001
608,allow_hierarchical,0,0.002,0.082,0.002
609,allow_hierarchical,0,0.004,0.188,0.004
610,allow_hierarchical,0,0.007,0.127,0.002
611,allow_hierarchical,0,0.001,0.074,0.002
612,allow_hierarchical,0,0.006,0.153,0.004
613,allow_hierarchical,0,0.004,0.11,0.003
614,allow_hierarchical,0,0.003,0.102,0.002
615,allow_hierarchical,0,0.013,0.264,0.004
616,allow_hierarchical,0,0.004,0.187,0.002
617,allow_hierarchical,0,0.004,0.177,0.004
618,allow_hierarchical,0,0.002,0.083,0.002
619,allow_hierarchical,0,0.003,0.147,0.004
620,allow_hierarchical,0,0.002,0.078,0.002
621,allow_hierarchical,0,0.0,0.093,0.003
622,allow_hierarchical,0,0.016,0.282,0.004
623,allow_hierarchical,0,0.007,0.148,0.003
624,allow_hierarchical,0,0.012,0.301,0.004
625,allow_hierarchical,0,0.01,0.273,0.004
626,allow_hierarchical,0,0.006,0.08,0.003
627,allow_hierarchical,0,0.003,0.14,0.003
628,allow_hierarchical,0,0.001,0.092,0.002
629,allow_hierarchical,0,0.003,0.116,0.003
630,allow_hierarchical,0,0.002,0.07,0.002
631,allow_hierarchical,0,0.0,0.0,0.001
632,allow_hierarchical,0,0.005,0.091,0.002
633,allow_hierarchical,0,0.0,0.096,0.003
634,allow_hierarchical,0,0.007,0.109,0.002
635,allow_hierarchical,0,0.012,0.213,0.005
636,allow_hierarchical,0,0.002,0.081,0.002
637,allow_hierarchical,0,0.001,0.0,0.001
638,allow_hierarchical,0,0.005,0.155,0.002
639,allow_hierarchical,0,0.006,0.11,0.003
640,allow_hierarchical,0,0.004,0.243,0.003
641,allow_hierarchical,0,0.005,0.188,0.004
642,allow_hierarchical,0,0.001,0.085,0.002
643,allow_hierarchical,0,0.005,0.363,0.007
644,allow_hierarchical,0,0.004,0.124,0.002
645,allow_hierarchical,0,0.002,0.159,0.003
646,allow_hierarchical,0,0.003,0.171,0.004
647,allow_hierarchical,0,0.002,0.138,0.004
648,allow_hierarchical,0,0.003,0.354,0.004
649,allow_hierarchical,0,0.002,0.101,0.003
650,allow_hierarchical,0,0.008,0.181,0.004
651,allow_hierarchical,0,0.008,0.176,0.004
652,allow_hierarchical,0,0.001,0.127,0.003
653,allow_hierarchical,0,0.003,0.102,0.003
654,allow_hierarchical,0,0.004,0.126,0.003
655,allow_hierarchical,0,0.004,0.202,0.004
656,allow_hierarchical,0,0.001,0.085,0.003
657,allow_hierarchical,0,0.007,0.204,0.003
658,allow_hierarchical,0,0.005,0.127,0.003
659,allow_hierarchical,0,0.004,0.194,0.005
660,allow_hierarchical,0,0.003,0.091,0.002
661,allow_hierarchical,0,0.007,0.148,0.004
662,allow_hierarchical,0,0.001,0.064,0.002
663,allow_hierarchical,0,0.004,0.166,0.004
664,allow_hierarchical,0,0.0,0.08,0.002
665,allow_hierarchical,0,0.003,0.202,0.003
666,allow_hierarchical,0,0.001,0.084,0.002
667,allow_hierarchical,0,0.002,0.098,0.002
668,allow_hierarchical,0,0.006,0.168,0.003
669,allow_hierarchical,0,0.003,0.119,0.003
670,allow_hierarchical,0,0.011,0.463,0.016
671,allow_hierarchical,0,0.003,0.099,0.003
672,allow_hierarchical,0,0.003,0.091,0.003
673,allow_hierarchical,0,0.011,0.379,0.006
674,allow_hierarchical,0,0.004,0.11,0.002
675,allow_hierarchical,0,0.001,0.072,0.002
676,allow_hierarchical,0,0.017,1.085,0.009
677,allow_hierarchical,0,0.001,0.105,0.003
678,allow_hierarchical,0,0.001,0.078,0.002
679,allow_hierarchical,0,0.007,0.25,0.004
680,allow_hierarchical,0,0.0,0.0,0.001
681,allow_hierarchical,0,0.004,0.109,0.008
682,allow_hierarchical,0,0.009,0.205,0.003
683,allow_hierarchical,0,0.026,0.328,0.004
684,allow_hierarchical,0,0.032,0.492,0.006
685,allow_hierarchical,0,0.024,0.303,0.004
686,allow_hierarchical,0,0.006,0.196,0.003
687,allow_hierarchical,0,0.008,0.202,0.003
688,allow_hierarchical,0,0.004,0.135,0.003
689,allow_hierarchical,0,0.001,0.156,0.002
690,allow_hierarchical,0,0.0,0.077,0.002
691,allow_hierarchical,0,0.003,0.13,0.002
692,allow_hierarchical,0,0.006,0.144,0.003
693,allow_hierarchical,0,0.003,0.12,0.003
694,allow_hierarchical,0,0.003,0.111,0.002
695,allow_hierarchical,0,0.004,0.228,0.003
696,allow_hierarchical,0,0.001,0.0,0.002
697,allow_hierarchical,0,0.002,0.099,0.003
698,allow_hierarchical,0,0.002,0.12,0.002
699,allow_hierarchical,0,0.01,0.161,0.003
700,allow_hierarchical,0,0.002,0.093,0.003
701,allow_hierarchical,0,0.001,0.079,0.002
702,allow_hierarchical,0,0.008,0.209,0.003
703,allow_hierarchical,0,0.002,0.088,0.002
704,allow_hierarchical,0,0.005,0.158,0.003
705,allow_hierarchical,0,0.007,0.186,0.002
706,allow_hierarchical,0,0.0,0.084,0.003
707,allow_hierarchical,0,0.009,0.217,0.005
708,allow_hierarchical,0,0.015,0.325,0.006
709,allow_hierarchical,0,0.006,0.123,0.002
710,allow_hierarchical,0,0.003,0.158,0.003
711,allow_hierarchical,0,0.0,0.0,0.001
712,allow_hierarchical,0,0.002,0.164,0.003
713,allow_hierarchical,0,0.003,0.134,0.002
714,allow_hierarchical,0,0.001,0.135,0.003
715,allow_hierarchical,0,0.001,0.093,0.002
716,allow_hierarchical,0,0.01,0.167,0.002
717,allow_hierarchical,0,0.003,0.085,0.002
718,allow_hierarchical,0,0.009,0.14,0.002
719,allow_hierarchical,0,0.001,0.095,0.004
720,allow_hierarchical,0,0.013,0.183,0.004
721,allow_hierarchical,0,0.01,0.191,0.007
722,allow_hierarchical,0,0.011,0.287,0.003
723,allow_hierarchical,0,0.004,0.087,0.002
724,allow_hierarchical,0,0.003,0.115,0.004
725,allow_hierarchical,0,0.008,0.171,0.003
727,allow_hierarchical,0,0.002,0.139,0.003
728,allow_hierarchical,0,0.011,0.125,0.003
729,allow_hierarchical,0,0.007,0.088,0.002
730,allow_hierarchical,0,0.007,0.089,0.002
731,allow_hierarchical,0,0.003,0.135,0.004
732,allow_hierarchical,0,0.003,0.09,0.002
733,allow_hierarchical,0,0.012,0.157,0.003
734,allow_hierarchical,0,0.001,0.078,0.002
735,allow_hierarchical,0,0.003,0.089,0.002
736,allow_hierarchical,0,0.003,0.088,0.003
737,allow_hierarchical,0,0.003,0.111,0.002
738,allow_hierarchical,0,0.003,0.12,0.002
739,allow_hierarchical,0,0.012,0.174,0.002
740,allow_hierarchical,0,0.002,0.125,0.002
741,allow_hierarchical,0,0.002,0.127,0.003
742,allow_hierarchical,0,0.001,0.076,0.002
743,allow_hierarchical,0,0.003,0.103,0.002
744,allow_hierarchical,0,0.001,0.071,0.002
745,allow_hierarchical,0,0.003,0.126,0.003
746,allow_hierarchical,0,0.006,0.342,0.006
747,allow_hierarchical,0,0.001,0.075,0.002
748,allow_hierarchical,0,0.004,0.155,0.002
749,allow_hierarchical,0,0.001,0.067,0.002
750,allow_hierarchical,0,0.003,0.092,0.002
751,allow_hierarchical,0,0.004,0.156,0.002
752,allow_hierarchical,0,0.001,0.079,0.002
753,allow_hierarchical,0,0.0,0.079,0.002
754,allow_hierarchical,0,0.0,0.0,0.001
755,allow_hierarchical,0,0.0,0.0,0.002
756,allow_hierarchical,0,0.0,0.081,0.003
757,allow_hierarchical,0,0.003,0.144,0.004
758,allow_hierarchical,0,0.004,0.146,0.002
759,allow_hierarchical,0,0.002,0.091,0.002
760,allow_hierarchical,0,0.0,0.0,0.002
761,allow_hierarchical,0,0.002,0.12,0.002
762,allow_hierarchical,0,0.003,0.152,0.002
763,allow_hierarchical,0,0.005,0.114,0.003
764,allow_hierarchical,0,0.002,0.101,0.003
765,allow_hierarchical,0,0.002,0.077,0.002
766,allow_hierarchical,0,0.009,0.152,0.002
767,allow_hierarchical,0,0.008,0.15,0.003
768,allow_hierarchical,0,0.009,0.118,0.003
769,allow_hierarchical,0,0.001,0.097,0.003
770,allow_hierarchical,0,0.004,0.134,0.002
771,allow_hierarchical,0,0.0,0.075,0.002
772,allow_hierarchical,0,0.001,0.114,0.002
773,allow_hierarchical,0,0.008,0.275,0.004
774,allow_hierarchical,0,0.005,0.097,0.002
775,allow_hierarchical,0,0.018,0.317,0.004
776,allow_hierarchical,0,0.001,0.088,0.002
777,allow_hierarchical,0,0.003,0.124,0.002
778,allow_hierarchical,0,0.015,0.365,0.004
779,allow_hierarchical,0,0.003,0.121,0.002
780,allow_hierarchical,0,0.0,0.08,0.003
781,allow_hierarchical,0,0.006,0.15,0.003
782,allow_hierarchical,0,0.004,0.108,0.002
783,allow_hierarchical,0,0.011,0.228,0.005
784,allow_hierarchical,0,0.005,0.154,0.002
785,allow_hierarchical,0,0.001,0.096,0.002
786,allow_hierarchical,0,0.004,0.142,0.002
787,allow_hierarchical,0,0.009,0.161,0.002
788,allow_hierarchical,0,0.003,0.112,0.003
789,allow_hierarchical,0,0.001,0.074,0.002
790,allow_hierarchical,0,0.006,0.104,0.002
791,allow_hierarchical,0,0.003,0.2,0.004
792,allow_hierarchical,0,0.005,0.205,0.004
793,allow_hierarchical,0,0.003,0.099,0.003
794,allow_hierarchical,0,0.023,0.393,0.007
795,allow_hierarchical,0,0.0,0.08,0.002
796,allow_hierarchical,0,0.003,0.082,0.002
797,allow_hierarchical,0,0.002,0.188,0.004
798,allow_hierarchical,0,0.01,0.106,0.002
799,allow_hierarchical,0,0.004,0.157,0.003
800,allow_hierarchical,0,0.004,0.223,0.004
801,allow_hierarchical,0,0.001,0.088,0.003
802,allow_hierarchical,0,0.002,0.107,0.003
803,allow_hierarchical,0,0.005,0.25,0.005
804,allow_hierarchical,0,0.0,0.0,0.001
805,allow_hierarchical,0,0.01,0.243,0.003
806,allow_hierarchical,0,0.004,0.088,0.003
807,allow_hierarchical,0,0.001,0.1,0.003
808,allow_hierarchical,0,0.006,0.192,0.003
809,allow_hierarchical,0,0.003,0.153,0.004
810,allow_hierarchical,0,0.012,0.327,0.004
811,allow_hierarchical,0,0.016,0.281,0.004
813,allow_hierarchical,0,0.001,0.115,0.002
814,allow_hierarchical,0,0.006,0.253,0.004
815,allow_hierarchical,0,0.002,0.103,0.003
816,allow_hierarchical,0,0.006,0.205,0.004
817,allow_hierarchical,0,0.001,0.075,0.003
818,allow_hierarchical,0,0.004,0.131,0.002
819,allow_hierarchical,0,0.008,0.246,0.005
820,allow_hierarchical,0,0.002,0.118,0.003
821,allow_hierarchical,0,0.008,0.152,0.003
822,allow_hierarchical,0,0.003,0.113,0.002
823,allow_hierarchical,0,0.009,0.148,0.002
824,allow_hierarchical,0,0.0,0.066,0.002
825,allow_hierarchical,0,0.004,0.249,0.004
826,allow_hierarchical,0,0.001,0.08,0.003
827,allow_hierarchical,0,0.0,0.0,0.001
828,allow_hierarchical,0,0.005,0.086,0.002
829,allow_hierarchical,0,0.001,0.067,0.002
830,allow_hierarchical,0,0.002,0.152,0.003
831,allow_hierarchical,0,0.001,0.078,0.003
832,allow_hierarchical,0,0.003,0.1,0.002
833,allow_hierarchical,0,0.0,0.0,0.001
834,allow_hierarchical,0,0.004,0.121,0.003
835,allow_hierarchical,0,0.005,0.258,0.004
836,allow_hierarchical,0,0.004,0.126,0.003
837,allow_hierarchical,0,0.003,0.178,0.003
838,allow_hierarchical,0,0.004,0.17,0.003
839,allow_hierarchical,0,0.0,0.0,0.001
840,allow_hierarchical,0,0.007,0.238,0.013
841,allow_hierarchical,0,0.002,0.227,0.005
842,allow_hierarchical,0,0.003,0.122,0.003
843,allow_hierarchical,0,0.002,0.141,0.007
844,allow_hierarchical,0,0.009,0.565,0.009
845,allow_hierarchical,0,0.05,0.998,0.014
846,allow_hierarchical,0,0.002,0.14,0.003
847,allow_hierarchical,0,0.003,0.125,0.003
848,allow_hierarchical,0,0.002,0.125,0.003
849,allow_hierarchical,0,0.004,0.259,0.008
850,allow_hierarchical,0,0.003,0.339,0.004
851,allow_hierarchical,0,0.015,0.209,0.002
852,allow_hierarchical,0,0.008,0.178,0.003
853,allow_hierarchical,0,0.014,0.314,0.009
854,allow_hierarchical,0,0.008,0.298,0.011
855,allow_hierarchical,0,0.001,0.099,0.003
856,allow_hierarchical,0,0.003,0.14,0.011
857,allow_hierarchical,0,0.003,0.114,0.005
858,allow_hierarchical,0,0.005,0.159,0.003
859,allow_hierarchical,0,0.008,0.234,0.005
860,allow_hierarchical,0,0.017,0.187,0.006
861,allow_hierarchical,0,0.006,0.244,0.004
862,allow_hierarchical,0,0.002,0.111,0.003
863,allow_hierarchical,0,0.006,0.145,0.003
864,allow_hierarchical,0,0.01,0.232,0.003
865,allow_hierarchical,0,0.004,0.268,0.006
866,allow_hierarchical,0,0.007,0.206,0.004
867,allow_hierarchical,0,0.002,0.136,0.003
868,allow_hierarchical,0,0.006,0.24,0.004
869,allow_hierarchical,0,0.004,0.112,0.003
870,allow_hierarchical,0,0.01,0.171,0.003
871,allow_hierarchical,0,0.0,0.0,0.0
872,allow_hierarchical,0,0.009,0.205,0.004
873,allow_hierarchical,0,0.005,0.238,0.006
874,allow_hierarchical,0,0.002,0.195,0.004
875,allow_hierarchical,0,0.005,0.093,0.003
876,allow_hierarchical,0,0.004,0.189,0.003
877,allow_hierarchical,0,0.019,0.419,0.006
878,allow_hierarchical,0,0.0,0.0,0.002
879,allow_hierarchical,0,0.011,0.258,0.005
880,allow_hierarchical,0,0.005,0.186,0.007
881,allow_hierarchical,0,0.001,0.094,0.003
882,allow_hierarchical,0,0.002,0.098,0.003
883,allow_hierarchical,0,0.004,0.143,0.003
884,allow_hierarchical,0,0.007,0.132,0.003
885,allow_hierarchical,0,0.001,0.097,0.002
886,allow_hierarchical,0,0.005,0.253,0.005
887,allow_hierarchical,0,0.002,0.15,0.002
888,allow_hierarchical,0,0.002,0.114,0.002
889,allow_hierarchical,0,0.008,0.133,0.002
890,allow_hierarchical,0,0.0,0.092,0.002
891,allow_hierarchical,0,0.003,0.203,0.004
892,allow_hierarchical,0,0.004,0.132,0.003
893,allow_hierarchical,0,0.005,0.141,0.003
894,allow_hierarchical,0,0.002,0.124,0.002
895,allow_hierarchical,0,0.001,0.143,0.002
896,allow_hierarchical,0,0.007,0.229,0.004
897,allow_hierarchical,0,0.001,0.072,0.003
898,allow_hierarchical,0,0.004,0.173,0.003
899,allow_hierarchical,0,0.007,0.192,0.003
900,allow_hierarchical,0,0.003,0.092,0.002
901,allow_hierarchical,0,0.02,0.386,0.006
902,allow_hierarchical,0,0.002,0.094,0.003
903,allow_hierarchical,0,0.003,0.165,0.004
904,allow_hierarchical,0,0.004,0.148,0.003
905,allow_hierarchical,0,0.002,0.081,0.003
906,allow_hierarchical,0,0.002,0.156,0.002
907,allow_hierarchical,0,0.006,0.422,0.006
908,allow_hierarchical,0,0.001,0.144,0.002
909,allow_hierarchical,0,0.001,0.111,0.002
910,allow_hierarchical,0,0.01,0.13,0.003
911,allow_hierarchical,0,0.004,0.213,0.003
912,allow_hierarchical,0,0.002,0.205,0.003
913,allow_hierarchical,0,0.003,0.107,0.003
914,allow_hierarchical,0,0.001,0.065,0.002
915,allow_hierarchical,0,0.002,0.122,0.003
916,allow_hierarchical,0,0.006,0.1,0.002
917,allow_hierarchical,0,0.006,0.145,0.003
918,allow_hierarchical,0,0.008,0.189,0.004
919,allow_hierarchical,0,0.003,0.107,0.002
920,allow_hierarchical,0,0.006,0.159,0.002
921,allow_hierarchical,0,0.002,0.118,0.002
922,allow_hierarchical,0,0.003,0.085,0.002
923,allow_hierarchical,0,0.008,0.18,0.003
924,allow_hierarchical,0,0.002,0.086,0.002
925,allow_hierarchical,0,0.004,0.076,0.003
926,allow_hierarchical,0,0.004,0.173,0.004
927,allow_hierarchical,0,0.001,0.076,0.002
928,allow_hierarchical,0,0.003,0.15,0.003
929,allow_hierarchical,0,0.006,0.155,0.002
930,allow_hierarchical,0,0.005,0.218,0.003
931,allow_hierarchical,0,0.004,0.12,0.003
932,allow_hierarchical,0,0.003,0.099,0.003
933,allow_hierarchical,0,0.003,0.095,0.002
934,allow_hierarchical,0,0.0,0.069,0.002
935,allow_hierarchical,0,0.003,0.197,0.004
936,allow_hierarchical,0,0.007,0.08,0.002
937,allow_hierarchical,0,0.002,0.076,0.002
938,allow_hierarchical,0,0.007,0.336,0.005
939,allow_hierarchical,0,0.002,0.106,0.003
940,allow_hierarchical,0,0.011,0.485,0.006
941,allow_hierarchical,0,0.0,0.0,0.001
942,allow_hierarchical,0,0.006,0.165,0.003
943,allow_hierarchical,0,0.007,0.393,0.004
944,allow_hierarchical,0,0.033,0.196,0.002
945,allow_hierarchical,0,0.008,0.173,0.003
946,allow_hierarchical,0,0.007,0.32,0.004
947,allow_hierarchical,0,0.013,0.258,0.005
948,allow_hierarchical,0,0.009,0.344,0.007
949,allow_hierarchical,0,0.0,0.072,0.002
950,allow_hierarchical,0,0.004,0.168,0.003
951,allow_hierarchical,0,0.001,0.074,0.002
952,allow_hierarchical,0,0.006,0.113,0.002
953,allow_hierarchical,0,0.0,0.0,0.001
954,allow_hierarchical,0,0.003,0.086,0.002
955,allow_hierarchical,0,0.018,0.327,0.007
956,allow_hierarchical,0,0.0,0.0,0.002
957,allow_hierarchical,0,0.006,0.218,0.004
958,allow_hierarchical,0,0.001,0.088,0.002
959,allow_hierarchical,0,0.005,0.208,0.003
960,allow_hierarchical,0,0.002,0.089,0.002
961,allow_hierarchical,0,0.001,0.081,0.002
962,allow_hierarchical,0,0.004,0.101,0.002
963,allow_hierarchical,0,0.003,0.096,0.002
964,allow_hierarchical,0,0.007,0.172,0.004
965,allow_hierarchical,0,0.015,0.345,0.004
966,allow_hierarchical,0,0.005,0.171,0.002
967,allow_hierarchical,0,0.006,0.172,0.003
968,allow_hierarchical,0,0.004,0.124,0.003
969,allow_hierarchical,0,0.012,0.14,0.002
970,allow_hierarchical,0,0.002,0.083,0.003
971,allow_hierarchical,0,0.009,0.296,0.007
972,allow_hierarchical,0,0.011,0.292,0.004
973,allow_hierarchical,0,0.002,0.065,0.002
974,allow_hierarchical,0,0.002,0.07,0.002
975,allow_hierarchical,0,0.014,0.25,0.005
976,allow_hierarchical,0,0.003,0.094,0.003
977,allow_hierarchical,0,0.002,0.087,0.002
978,allow_hierarchical,0,0.002,0.113,0.002
979,allow_hierarchical,0,0.008,0.284,0.003
980,allow_hierarchical,0,0.0,0.0,0.0
981,allow_hierarchical,0,0.004,0.181,0.004
982,allow_hierarchical,0,0.001,0.146,0.002
983,allow_hierarchical,0,0.003,0.098,0.002
984,allow_hierarchical,0,0.0,0.0,0.001
985,allow_hierarchical,0,0.006,0.284,0.004
986,allow_hierarchical,0,0.002,0.233,0.004
987,allow_hierarchical,0,0.012,0.323,0.005
988,allow_hierarchical,0,0.0,0.0,0.001
989,allow_hierarchical,0,0.003,0.091,0.002
990,allow_hierarchical,0,0.008,0.293,0.005
991,allow_hierarchical,0,0.005,0.123,0.002
992,allow_hierarchical,0,0.006,0.222,0.003
993,allow_hierarchical,0,0.005,0.141,0.003
994,allow_hierarchical,0,0.002,0.094,0.003
995,allow_hierarchical,0,0.006,0.177,0.003
996,allow_hierarchical,0,0.005,0.185,0.004
997,allow_hierarchical,0,0.005,0.099,0.002
998,allow_hierarchical,0,0.004,0.099,0.003
999,allow_hierarchical,0,0.003,0.163,0.003
1000,allow_hierarchical,0,0.004,0.172,0.004
1001,allow_hierarchical,0,0.001,0.121,0.004
1002,allow_hierarchical,0,0.001,0.0,0.002
1003,allow_hierarchical,0,0.005,0.13,0.002
1004,allow_hierarchical,0,0.004,0.114,0.003
1005,allow_hierarchical,0,0.007,0.165,0.005
1006,allow_hierarchical,0,0.007,0.145,0.003
1007,allow_hierarchical,0,0.001,0.0,0.001
1008,allow_hierarchical,0,0.004,0.112,0.003
1009,allow_hierarchical,0,0.003,0.158,0.004
1010,allow_hierarchical,0,0.009,0.327,0.004
1011,allow_hierarchical,0,0.004,0.144,0.002
1012,allow_hierarchical,0,0.003,0.174,0.004
1013,allow_hierarchical,0,0.004,0.225,0.003
1014,allow_hierarchical,0,0.013,0.284,0.004
1015,allow_hierarchical,0,0.011,0.297,0.006
1016,allow_hierarchical,0,0.005,0.303,0.006
1017,allow_hierarchical,0,0.002,0.091,0.002
1018,allow_hierarchical,0,0.006,0.136,0.002
1019,allow_hierarchical,0,0.004,0.177,0.004
1020,allow_hierarchical,0,0.006,0.19,0.003
1021,allow_hierarchical,0,0.003,0.104,0.003
1022,allow_hierarchical,0,0.008,0.328,0.005
1023,allow_hierarchical,0,0.008,0.197,0.004
1024,allow_hierarchical,0,0.002,0.105,0.003
1025,allow_hierarchical,0,0.011,0.159,0.004
1026,allow_hierarchical,0,0.0,0.0,0.001
1027,allow_hierarchical,0,0.003,0.117,0.002
1028,allow_hierarchical,0,0.005,0.23,0.004
1029,allow_hierarchical,0,0.004,0.115,0.003
1030,allow_hierarchical,0,0.003,0.095,0.003
1031,allow_hierarchical,0,0.009,0.422,0.006
1032,allow_hierarchical,0,0.004,0.159,0.004
1033,allow_hierarchical,0,0.005,0.197,0.005
1034,allow_hierarchical,0,0.001,0.094,0.002
1035,allow_hierarchical,0,0.007,0.247,0.005
1036,allow_hierarchical,0,0.009,0.272,0.003
1037,allow_hierarchical,0,0.002,0.159,0.003
1038,allow_hierarchical,0,0.0,0.0,0.002
1039,allow_hierarchical,0,0.005,0.143,0.003
1040,allow_hierarchical,0,0.004,0.11,0.002
1041,allow_hierarchical,0,0.002,0.16,0.003
1042,allow_hierarchical,0,0.009,0.357,0.006
1043,allow_hierarchical,0,0.008,0.213,0.005
1044,allow_hierarchical,0,0.004,0.172,0.003
1045,allow_hierarchical,0,0.004,0.137,0.002
1046,allow_hierarchical,0,0.005,0.159,0.004
1047,allow_hierarchical,0,0.005,0.112,0.003
1048,allow_hierarchical,0,0.021,0.439,0.009
1049,allow_hierarchical,0,0.003,0.168,0.003
1050,allow_hierarchical,0,0.006,0.141,0.003
1051,allow_hierarchical,0,0.001,0.092,0.003
1052,allow_hierarchical,0,0.007,0.132,0.003
1053,allow_hierarchical,0,0.004,0.131,0.003
1054,allow_hierarchical,0,0.003,0.091,0.002
1055,allow_hierarchical,0,0.004,0.106,0.002
1056,allow_hierarchical,0,0.004,0.102,0.002
1057,allow_hierarchical,0,0.004,0.116,0.003
1058,allow_hierarchical,0,0.018,0.257,0.003
1059,allow_hierarchical,0,0.001,0.102,0.003
1060,allow_hierarchical,0,0.003,0.119,0.003
1061,allow_hierarchical,0,0.006,0.135,0.003
